name,type,start_time,duration,"data","error"
"U13C_USART1_RX","data",10.4426295,0.00008225,0x00,
"U13C_USART1_RX","data",10.442716,0.00008225,0x4F,
"U13C_USART1_RX","data",10.44280275,0.00008225,0x09,
"U13C_USART1_RX","data",10.4428895,0.00008225,0x00,
"U13C_USART1_RX","data",10.44297625,0.00008225,0xC4,
"U13C_USART1_RX","data",10.443063,0.00008225,0x00,
"U13C_USART1_TX","data",10.4431885,0.00008225,0xD5,
"U13C_USART1_TX","data",10.44329,0.00008225,0xE5,
"U13C_USART1_TX","data",10.44337775,0.00008225,0x00,
"U13C_USART1_TX","data",10.44347775,0.00008225,0x07,
"U13C_USART1_TX","data",10.4435655,0.00008225,0x02,
"U13C_USART1_TX","data",10.44366525,0.00008225,0x2C,
"U13C_USART1_TX","data",10.443753,0.00008225,0x34,
"U13C_USART1_TX","data",10.44385275,0.00008225,0x00,
"U13C_USART1_TX","data",10.4439405,0.00008225,0x00,
"U13C_USART1_TX","data",10.44404,0.00008225,0xFD,
"U13C_USART1_TX","data",10.44412775,0.00008225,0x02,
"U13C_USART1_RX","data",10.60724875,0.00008225,0xD5,
"U13C_USART1_RX","data",10.6073355,0.00008225,0xE5,
"U13C_USART1_RX","data",10.60742225,0.00008225,0x00,
"U13C_USART1_RX","data",10.607509,0.00008225,0x00,
"U13C_USART1_RX","data",10.6075955,0.00008225,0x02,
"U13C_USART1_RX","data",10.60768225,0.00008225,0x00,
"U13C_USART1_RX","data",10.607769,0.00008225,0x4F,
"U13C_USART1_RX","data",10.60785575,0.00008225,0x09,
"U13C_USART1_RX","data",10.6079425,0.00008225,0x00,
"U13C_USART1_RX","data",10.608029,0.00008225,0xC4,
"U13C_USART1_RX","data",10.60811575,0.00008225,0x00,
"U13C_USART1_TX","data",10.608241,0.00008225,0xD5,
"U13C_USART1_TX","data",10.608345,0.00008225,0xE5,
"U13C_USART1_TX","data",10.60843275,0.00008225,0x00,
"U13C_USART1_TX","data",10.6085325,0.00008225,0x09,
"U13C_USART1_TX","data",10.60862025,0.00008225,0x02,
"U13C_USART1_TX","data",10.60872,0.00008225,0x50,
"U13C_USART1_TX","data",10.60880775,0.00008225,0x1F,
"U13C_USART1_TX","data",10.60890725,0.00008225,0x00,
"U13C_USART1_TX","data",10.608995,0.00008225,0x00,
"U13C_USART1_TX","data",10.60909525,0.00008225,0x42,
"U13C_USART1_TX","data",10.609183,0.00008225,0x02,
"U13C_USART1_RX","data",10.772348,0.00008225,0xD5,
"U13C_USART1_RX","data",10.77243475,0.00008225,0xE5,
"U13C_USART1_RX","data",10.77252125,0.00008225,0x00,
"U13C_USART1_RX","data",10.772608,0.00008225,0x00,
"U13C_USART1_RX","data",10.77269475,0.00008225,0x02,
"U13C_USART1_RX","data",10.7727815,0.00008225,0x00,
"U13C_USART1_RX","data",10.77286825,0.00008225,0x4F,
"U13C_USART1_RX","data",10.77295475,0.00008225,0x09,
"U13C_USART1_RX","data",10.7730415,0.00008225,0x00,
"U13C_USART1_RX","data",10.77312825,0.00008225,0xC4,
"U13C_USART1_RX","data",10.773215,0.00008225,0x00,
"U13C_USART1_TX","data",10.7733205,0.00008225,0xD5,
"U13C_USART1_TX","data",10.7734075,0.00008225,0xE5,
"U13C_USART1_TX","data",10.77349525,0.00008225,0x00,
"U13C_USART1_TX","data",10.7735895,0.00008225,0x09,
"U13C_USART1_TX","data",10.77367725,0.00008225,0x02,
"U13C_USART1_TX","data",10.77378525,0.00008225,0x2B,
